transaction_id,amount,customer_age,account_age_days,transactions_last_24h,avg_transaction_amount,merchant_risk_score,device_risk_score,ip_risk_score,is_international,is_new_device,is_new_location,hour,is_fraud
TXN005246,771.62,29,177,2,1315.31,0.0584,0.0653,0.1611,1,0,0,21,0
TXN005247,1405.43,48,23,5,931.23,0.2789,0.3537,0.1058,0,0,0,9,0
TXN005248,1337.36,66,51,2,2021.43,0.1265,0.3729,0.1548,0,0,0,6,0
TXN005249,2579.31,64,88,2,2068.41,0.1946,0.3981,0.1931,0,0,0,9,0
TXN005250,687.53,47,492,3,759.82,0.3432,0.2711,0.056,0,0,0,16,0
TXN005251,1486.88,25,188,4,1429.8,0.1409,0.1118,0.0831,0,0,0,1,0
TXN005252,1172.33,39,965,6,892.46,0.3343,0.0489,0.2232,0,0,0,23,0
TXN005253,312.24,55,390,4,268.8,0.1913,0.2435,0.3432,0,0,0,22,0
TXN005254,1476.81,47,62,2,1492.3,0.0737,0.1182,0.3398,0,0,0,10,0
TXN005255,530.45,35,18,1,443.12,0.1536,0.1441,0.0736,0,0,0,12,0
TXN005256,1554.78,35,426,1,1379.89,0.0729,0.2189,0.1463,0,1,0,19,0
TXN005257,333.61,21,19,4,374.39,0.3053,0.201,0.1551,0,0,0,6,0
TXN005258,522.72,33,223,1,662.64,0.2792,0.1302,0.3485,0,0,0,20,0
TXN005259,2277.25,52,137,8,809.55,0.0301,0.1856,0.0906,1,0,0,23,0
TXN005260,1993.64,30,260,1,2543.27,0.1155,0.3228,0.0696,0,0,0,16,0
TXN005261,1601.0,69,287,12,754.87,0.1672,0.0843,0.3934,1,0,0,22,0
TXN005262,354.5,22,587,4,516.73,0.1274,0.057,0.1739,0,0,0,12,0
TXN005263,2209.76,48,115,1,1415.22,0.1061,0.1914,0.1377,0,0,0,3,0
TXN005264,2512.88,43,1672,1,942.11,0.2235,0.0296,0.0768,1,0,0,22,0
TXN005265,1584.09,61,642,3,1907.2,0.1156,0.0711,0.1028,0,0,0,12,0
TXN005266,374.14,64,201,4,540.06,0.369,0.1004,0.3344,0,0,0,3,0
TXN005267,1003.77,46,2,1,1271.05,0.3471,0.1192,0.3153,0,0,0,12,0
TXN005268,6112.22,50,177,2,6177.67,0.7309,0.1422,0.1666,0,1,0,9,0
TXN005269,1107.14,54,551,3,927.51,0.1035,0.1093,0.2558,0,0,0,15,0
TXN005270,1222.57,45,127,4,1249.77,0.1464,0.3484,0.3243,0,1,0,0,1
TXN005271,272.13,27,90,18,342.84,0.1537,0.3905,0.1004,0,0,0,6,0
TXN005272,1768.55,40,748,4,603.6,0.0489,0.0635,0.2644,0,0,0,9,0
TXN005273,1355.01,30,670,0,1512.93,0.1663,0.1702,0.124,0,0,0,23,0
TXN005274,618.94,42,1271,6,870.5,0.0975,0.2876,0.2382,0,0,0,3,0
TXN005275,2662.14,49,101,3,1685.98,0.2706,0.0264,0.1785,0,0,0,7,0
TXN005276,2351.94,28,575,5,1476.54,0.0756,0.2527,0.3003,0,0,0,9,0
TXN005277,947.9,30,117,5,435.89,0.0846,0.2506,0.091,0,0,0,12,0
TXN005278,6444.87,60,982,4,2232.14,0.0536,0.2737,0.0404,1,0,1,17,1
TXN005279,555.89,37,1121,3,459.49,0.1821,0.3065,0.3302,0,0,0,16,0
TXN005280,547.86,28,510,3,641.98,0.125,0.0506,0.2442,1,0,0,0,0
TXN005281,452.33,55,25,4,1287.73,0.1458,0.1416,0.1058,0,0,0,1,0
TXN005282,1960.78,55,358,3,3284.32,0.1741,0.1686,0.2319,0,0,0,22,1
TXN005283,609.11,60,47,7,543.1,0.324,0.2455,0.3145,0,0,0,9,0
TXN005284,635.15,57,33,4,1216.07,0.3302,0.2113,0.0567,0,0,0,0,0
TXN005285,511.53,69,87,1,1223.19,0.2244,0.1262,0.0787,0,1,0,21,0
TXN005286,1801.47,47,710,3,1737.41,0.1107,0.1833,0.1008,0,0,0,5,0
TXN005287,3850.81,32,258,4,2511.97,0.0793,0.1055,0.3069,0,0,1,20,0
TXN005288,721.68,62,1297,5,826.46,0.0458,0.1408,0.0634,0,0,0,18,1
TXN005289,3646.52,31,487,6,2226.74,0.1465,0.2814,0.1525,0,0,0,7,0
TXN005290,3906.3,33,133,2,2782.83,0.3158,0.54,0.057,1,0,0,4,0
TXN005291,7192.9,61,752,2,3822.93,0.2173,0.0661,0.4165,0,0,0,14,0
TXN005292,5149.93,63,98,0,1558.29,0.5313,0.1494,0.2817,0,0,0,10,1
TXN005293,5156.02,35,77,0,1224.4,0.2758,0.1831,0.1669,1,0,0,2,1
TXN005294,1176.4,55,165,3,786.66,0.2308,0.221,0.1169,0,0,0,18,0
TXN005295,306.68,65,994,25,394.93,0.1198,0.1197,0.0559,0,0,1,19,1
TXN005296,933.97,59,2576,3,902.74,0.2132,0.1764,0.0718,0,0,0,14,0
TXN005297,2818.41,18,7,4,1186.35,0.1718,0.0965,0.4154,0,0,0,1,1
TXN005298,621.47,52,407,17,1015.72,0.3988,0.103,0.2782,0,1,0,13,0
TXN005299,3694.56,26,198,2,1666.37,0.125,0.0953,0.035,0,0,1,13,0
TXN005300,360.91,62,862,3,396.26,0.1208,0.2968,0.302,0,0,0,3,0
TXN005301,1093.94,21,637,8,965.47,0.2758,0.1063,0.149,0,1,0,15,0
TXN005302,2841.57,69,54,2,4430.81,0.0215,0.0925,0.0358,0,0,0,1,0
TXN005303,1063.02,27,202,2,2201.55,0.3707,0.1544,0.2855,0,0,0,8,0
TXN005304,1448.05,39,12,30,1688.06,0.3432,0.2865,0.0394,0,0,0,2,1
TXN005305,2951.69,30,78,6,1441.55,0.2378,0.0684,0.3237,1,0,0,2,1
TXN005306,577.16,60,424,1,849.12,0.1783,0.0845,0.0617,0,0,0,4,0
TXN005307,779.8,38,409,3,321.23,0.0952,0.2712,0.0593,0,0,0,16,0
TXN005308,1102.03,56,1247,12,1510.19,0.1465,0.1098,0.3009,0,0,0,13,0
TXN005309,109.79,21,298,4,197.57,0.3357,0.1303,0.368,0,0,0,1,0
TXN005310,1003.86,41,56,1,873.15,0.1763,0.214,0.502,1,0,0,13,0
TXN005311,1589.11,65,388,2,1093.83,0.2401,0.159,0.18,1,1,0,3,0
TXN005312,889.28,66,529,3,801.89,0.2647,0.4962,0.1487,0,0,0,17,0
TXN005313,5447.94,28,127,4,5013.89,0.284,0.151,0.0437,0,0,0,3,0
TXN005314,9496.4,38,109,6,3932.54,0.1153,0.2102,0.2569,0,0,0,0,0
TXN005315,2380.75,39,486,2,2259.66,0.155,0.1953,0.1637,0,1,0,21,0
TXN005316,442.99,47,24,2,573.79,0.1487,0.2609,0.0894,0,0,0,13,0
TXN005317,2257.15,45,1188,3,4209.04,0.2483,0.309,0.1893,0,0,0,17,0
TXN005318,3407.65,23,478,2,1691.34,0.4543,0.1535,0.1589,0,0,0,23,0
TXN005319,448.76,57,187,5,567.14,0.1626,0.0418,0.3733,0,0,0,22,0
TXN005320,936.78,29,215,2,1122.04,0.4124,0.0919,0.1919,1,0,0,21,0
TXN005321,3825.85,34,141,5,2145.23,0.0559,0.1892,0.1304,0,0,0,23,0
TXN005322,2231.81,61,15,3,721.11,0.0981,0.099,0.0845,0,0,0,9,1
TXN005323,1389.37,53,724,1,1210.0,0.3482,0.2131,0.0311,0,0,0,2,0
TXN005324,1269.25,38,107,23,1368.59,0.018,0.0943,0.3286,1,0,0,22,0
TXN005325,505.88,65,325,1,507.45,0.1355,0.1256,0.101,0,0,0,3,0
TXN005326,706.55,38,108,1,907.72,0.3558,0.0095,0.2228,0,0,0,16,0
TXN005327,439.86,47,612,4,534.95,0.0921,0.2447,0.1085,0,0,0,0,0
TXN005328,1661.21,30,183,8,2014.38,0.0922,0.1398,0.3518,0,0,0,3,0
TXN005329,958.4,27,166,3,580.77,0.1105,0.0346,0.187,0,0,0,18,0
TXN005330,1281.48,43,317,2,1345.15,0.1819,0.0539,0.166,0,0,0,16,0
TXN005331,875.25,47,320,14,414.42,0.2256,0.1584,0.3365,1,0,0,17,0
TXN005332,465.28,59,1344,4,496.01,0.0949,0.0221,0.4293,0,0,0,18,0
TXN005333,391.83,38,330,5,479.47,0.1199,0.3395,0.1476,0,0,0,17,0
TXN005334,1808.28,64,76,6,895.42,0.2451,0.3383,0.1403,0,0,0,17,0
TXN005335,1259.06,49,66,3,1244.22,0.0885,0.5034,0.1346,0,0,0,10,0
TXN005336,1320.53,21,1222,1,1415.63,0.1859,0.3491,0.1633,0,0,0,3,0
TXN005337,323.08,56,1231,4,317.17,0.5624,0.0975,0.2984,0,0,0,15,0
TXN005338,2183.34,47,237,3,974.53,0.0621,0.1359,0.3003,0,1,0,4,0
TXN005339,767.35,38,416,4,648.46,0.3928,0.2657,0.2465,0,0,0,1,0
TXN005340,3168.9,42,104,7,1593.88,0.349,0.2911,0.0369,0,0,0,1,0
TXN005341,799.2,33,6,3,909.28,0.0224,0.0881,0.0933,0,0,0,12,0
TXN005342,1886.71,49,174,4,1036.31,0.2809,0.0298,0.2067,0,0,0,10,0
TXN005343,741.94,47,709,3,651.02,0.0631,0.0531,0.1012,0,0,0,6,0
TXN005344,5959.07,41,315,2,3667.46,0.3321,0.3402,0.1236,0,0,0,16,0
TXN005345,759.87,32,145,21,446.52,0.1535,0.0673,0.1015,0,0,0,0,0
TXN005346,493.88,38,154,2,828.97,0.2402,0.1186,0.3891,0,0,0,12,0
TXN005347,1230.16,43,939,1,1182.42,0.1016,0.0215,0.2754,1,0,0,1,0
TXN005348,1556.99,42,112,1,919.7,0.1636,0.2147,0.0631,0,0,0,10,0
TXN005349,1187.15,34,56,3,642.42,0.0787,0.1601,0.0985,0,0,0,2,0
TXN005350,614.75,48,414,3,308.53,0.4723,0.2938,0.0741,0,1,0,15,1
TXN005351,715.9,29,118,3,675.83,0.227,0.0545,0.163,0,0,0,22,0
TXN005352,1307.07,44,1512,3,560.28,0.0242,0.2409,0.2679,0,1,0,4,1
TXN005353,2474.99,24,378,0,3552.68,0.262,0.383,0.1667,0,0,0,17,0
TXN005354,2352.34,42,2340,1,5352.33,0.2306,0.372,0.1635,1,0,0,7,0
TXN005355,908.47,58,12,11,1058.33,0.2672,0.2198,0.2963,0,0,0,18,1
TXN005356,791.86,60,631,4,410.21,0.2454,0.3142,0.1381,0,0,1,5,0
TXN005357,1011.53,54,2146,0,1838.36,0.0787,0.0681,0.1028,0,1,0,0,1
TXN005358,245.88,56,162,3,551.83,0.6288,0.2091,0.2233,0,0,1,9,0
TXN005359,289.83,21,580,4,746.64,0.1716,0.1707,0.2549,0,0,0,14,0
TXN005360,1058.46,35,247,2,706.13,0.1684,0.0685,0.2203,1,1,0,23,0
TXN005361,348.44,52,18,5,772.51,0.102,0.0363,0.2814,0,0,0,7,0
TXN005362,1157.09,59,459,2,855.51,0.1957,0.1546,0.1346,0,0,0,21,0
TXN005363,365.07,48,163,13,437.27,0.3193,0.2279,0.2952,0,0,0,19,0
TXN005364,439.12,62,29,27,670.88,0.2121,0.1929,0.3365,1,0,0,19,1
TXN005365,1292.93,32,200,3,2239.39,0.2916,0.3061,0.1274,0,0,0,0,1
TXN005366,1199.87,25,195,2,1071.17,0.1468,0.0654,0.1935,1,0,0,1,0
TXN005367,790.71,22,36,2,1197.17,0.1667,0.2227,0.1444,0,0,0,21,0
TXN005368,229.22,48,160,2,229.85,0.1105,0.2053,0.0419,0,0,0,17,1
TXN005369,2655.06,52,609,6,2129.09,0.1732,0.2738,0.2561,0,0,0,9,1
TXN005370,950.61,32,799,1,678.67,0.4846,0.1314,0.5306,0,1,0,11,0
TXN005371,4026.51,58,675,3,2408.54,0.0534,0.1591,0.3083,0,0,1,10,0
TXN005372,1337.55,56,427,3,1221.69,0.1555,0.2947,0.3747,0,0,0,13,0
TXN005373,415.3,36,1592,2,739.94,0.1321,0.1126,0.2293,0,0,0,6,0
TXN005374,437.77,30,160,2,338.85,0.16,0.1624,0.0854,0,0,0,5,0
TXN005375,7210.58,56,190,4,5026.06,0.0618,0.192,0.3385,0,0,1,0,0
TXN005376,1741.35,52,493,2,1924.21,0.0454,0.1857,0.582,0,0,0,11,1
TXN005377,1712.66,26,298,0,2006.51,0.073,0.0968,0.0082,1,0,0,7,0
TXN005378,15283.47,31,1188,4,3917.38,0.135,0.2721,0.3125,0,0,0,17,0
TXN005379,629.98,43,657,5,1282.88,0.1809,0.0459,0.0473,0,0,0,17,0
TXN005380,3707.83,44,639,2,2826.18,0.1633,0.1843,0.0143,0,0,0,23,0
TXN005381,1394.53,26,935,3,784.46,0.1441,0.1646,0.1124,0,0,0,0,0
TXN005382,1523.26,67,502,0,1837.76,0.2326,0.1798,0.2761,0,0,0,5,0
TXN005383,643.07,38,305,8,705.52,0.1213,0.1954,0.0383,0,0,0,8,0
TXN005384,618.0,37,352,2,770.7,0.2219,0.1653,0.3245,0,0,0,19,1
TXN005385,1173.82,21,1114,0,1173.68,0.2659,0.1023,0.2344,0,0,0,3,0
TXN005386,740.66,63,6,1,451.61,0.1221,0.1462,0.1441,0,0,0,18,0
TXN005387,1238.41,30,234,6,1381.05,0.508,0.1524,0.2566,0,0,0,11,0
TXN005388,4877.83,69,635,6,881.5,0.1477,0.1801,0.0576,0,0,0,0,0
TXN005389,212.66,43,431,2,272.79,0.0757,0.0959,0.0383,0,1,1,16,0
TXN005390,1698.11,63,38,0,796.03,0.0686,0.0671,0.0881,0,0,0,12,0
TXN005391,1161.68,27,935,1,861.32,0.153,0.1913,0.0304,0,0,0,18,0
TXN005392,2114.65,26,260,2,1992.18,0.077,0.0318,0.0358,0,0,0,11,0
TXN005393,3006.58,59,483,7,1338.95,0.4166,0.3376,0.2971,0,0,1,20,0
TXN005394,1252.87,60,11,2,3020.66,0.0575,0.0116,0.2562,0,0,0,19,1
TXN005395,1994.05,46,633,2,1578.26,0.2839,0.2168,0.0235,1,0,0,15,0
TXN005396,501.81,19,723,3,744.14,0.0962,0.4099,0.1377,0,0,0,0,0
TXN005397,828.28,67,95,2,1052.74,0.1953,0.4928,0.5051,1,0,0,17,0
TXN005398,658.99,38,165,2,859.51,0.1256,0.0564,0.1853,0,0,0,0,0
TXN005399,908.21,66,170,2,1543.15,0.1291,0.3793,0.1882,0,1,0,12,0
TXN005400,460.8,63,2583,8,1143.53,0.4587,0.1493,0.0653,0,0,0,19,0
TXN005401,874.66,62,136,19,706.28,0.1353,0.2311,0.1542,0,0,0,3,0
TXN005402,1064.0,53,1782,3,1103.26,0.1623,0.1997,0.0538,0,0,0,14,1
TXN005403,1283.7,53,162,1,1514.48,0.1002,0.2099,0.5728,0,0,1,18,0
TXN005404,823.08,45,241,0,542.13,0.0882,0.2229,0.2832,0,0,0,21,0
TXN005405,1755.43,19,408,3,1369.1,0.0831,0.2454,0.1414,1,0,0,13,0
TXN005406,313.61,38,898,3,363.19,0.132,0.2063,0.1411,0,0,0,19,0
TXN005407,12732.44,55,803,3,2377.73,0.2483,0.2487,0.3264,0,0,0,22,0
TXN005408,2776.43,60,383,5,1586.09,0.2455,0.0433,0.5028,0,0,0,23,0
TXN005409,13162.65,47,358,1,3430.63,0.1676,0.1198,0.316,0,0,0,17,1
TXN005410,399.48,54,25,2,501.89,0.1914,0.0729,0.1638,0,0,0,17,0
TXN005411,2781.51,19,328,4,2424.59,0.3377,0.1912,0.1427,0,0,0,10,0
TXN005412,1068.49,42,338,2,2111.27,0.1094,0.0267,0.4015,0,0,0,17,0
TXN005413,804.86,44,910,1,965.3,0.0361,0.0604,0.1311,1,0,0,2,0
TXN005414,611.05,64,175,6,842.48,0.5034,0.0665,0.1891,0,1,0,6,0
TXN005415,2664.91,34,230,14,513.06,0.3416,0.3447,0.0223,1,0,0,3,1
TXN005416,292.09,29,679,5,427.49,0.3777,0.2664,0.1288,0,0,0,14,0
TXN005417,569.88,36,125,26,648.16,0.302,0.0791,0.1678,0,1,0,11,1
TXN005418,204.68,26,666,3,455.3,0.4159,0.3683,0.2462,0,1,0,22,1
TXN005419,4494.25,47,49,4,3350.97,0.266,0.1208,0.2232,0,0,0,9,0
TXN005420,233.56,51,360,4,383.2,0.315,0.2718,0.1363,0,0,0,1,0
TXN005421,2017.12,59,23,1,1217.1,0.4199,0.1756,0.0628,0,0,0,9,0
TXN005422,556.36,68,1426,8,1487.71,0.0172,0.0714,0.3042,0,0,0,5,0
TXN005423,1317.32,21,902,2,1408.46,0.3405,0.2495,0.3673,0,0,0,17,0
TXN005424,542.68,30,518,3,1497.72,0.1412,0.2254,0.3462,0,0,0,7,0
TXN005425,1624.08,33,304,0,2127.03,0.2797,0.1454,0.1442,0,0,0,17,0
TXN005426,685.32,30,1421,2,802.6,0.1519,0.0538,0.2057,1,0,0,10,0
TXN005427,838.67,61,161,2,1165.94,0.0882,0.1141,0.3161,0,0,0,4,0
TXN005428,678.16,25,280,3,892.93,0.3577,0.2589,0.1657,0,0,0,23,0
TXN005429,4655.99,19,44,14,2729.21,0.209,0.1939,0.2379,0,0,0,9,1
TXN005430,15769.86,62,287,6,4769.07,0.0752,0.2938,0.3536,1,0,0,18,0
TXN005431,572.99,67,537,3,475.44,0.2901,0.4434,0.2075,0,0,0,22,1
TXN005432,164.88,29,473,26,264.6,0.1359,0.1235,0.269,0,0,0,20,1
TXN005433,1691.95,35,1102,4,1633.36,0.2302,0.1093,0.2924,0,1,0,23,0
TXN005434,1909.15,44,1454,4,2319.86,0.2156,0.138,0.1226,1,0,0,19,0
TXN005435,7037.8,45,658,3,4315.14,0.1478,0.1266,0.4465,0,0,0,0,1
TXN005436,2153.49,69,102,6,1838.17,0.4453,0.3855,0.191,1,0,0,5,1
TXN005437,1223.24,39,417,6,2913.31,0.2065,0.1879,0.1743,0,0,0,6,0
TXN005438,6411.88,18,1952,4,3505.34,0.1934,0.1198,0.2989,0,0,0,20,0
TXN005439,5203.6,39,1851,3,3057.47,0.2397,0.2759,0.11,0,0,0,3,1
TXN005440,4624.29,46,603,2,2032.07,0.2275,0.1952,0.1791,0,0,0,23,0
TXN005441,336.44,44,228,3,446.95,0.0398,0.378,0.035,0,0,0,21,0
TXN005442,1286.5,44,183,3,1090.23,0.3354,0.3036,0.1168,0,0,0,22,0
TXN005443,705.14,65,100,1,1352.93,0.0621,0.0258,0.2373,0,0,0,14,0
TXN005444,994.21,59,41,1,1022.63,0.2148,0.1485,0.0921,0,0,0,12,0
TXN005445,1328.32,31,535,5,1067.77,0.2884,0.367,0.0237,0,1,1,19,0
TXN005446,2315.15,36,621,23,3284.8,0.1261,0.1625,0.077,0,0,0,17,1
TXN005447,779.38,52,380,2,645.62,0.2606,0.2453,0.1114,0,0,0,0,0
TXN005448,2104.3,39,1473,0,1918.57,0.0203,0.1748,0.0918,0,0,0,23,0
TXN005449,1068.59,40,1090,4,1368.55,0.076,0.3668,0.2567,0,0,0,6,0
TXN005450,1297.68,26,926,12,601.68,0.0862,0.197,0.0882,1,0,0,16,0
TXN005451,453.7,31,756,3,516.14,0.1495,0.0711,0.3016,1,0,0,22,0
TXN005452,358.58,56,574,3,333.31,0.0836,0.2556,0.2241,0,0,0,11,0
TXN005453,687.53,61,95,2,1540.56,0.1399,0.0825,0.0091,0,0,0,6,0
TXN005454,1395.88,58,202,3,1049.14,0.0572,0.0142,0.1759,0,0,0,14,1
TXN005455,473.27,34,625,3,615.21,0.3376,0.2491,0.2153,1,0,0,23,0
TXN005456,499.29,25,505,3,294.93,0.4387,0.2811,0.093,0,0,0,7,0
TXN005457,721.81,26,259,4,1484.6,0.3694,0.0806,0.2126,0,0,0,0,0
TXN005458,1230.62,38,19,0,971.06,0.2279,0.3246,0.1579,0,0,0,9,0
TXN005459,200.39,44,205,6,665.42,0.091,0.0973,0.5048,1,0,0,21,0
TXN005460,783.6,64,925,25,558.45,0.0274,0.2741,0.2623,0,0,0,9,1
TXN005461,842.91,64,316,3,927.97,0.1112,0.0692,0.1112,0,0,0,11,0
TXN005462,1898.16,18,202,3,1523.85,0.1907,0.1626,0.3134,0,0,0,6,0
TXN005463,625.73,54,1091,4,870.45,0.2209,0.1576,0.0584,0,0,0,15,0
TXN005464,283.13,33,812,3,477.25,0.1547,0.3438,0.204,0,0,0,7,0
TXN005465,829.1,28,336,4,1052.91,0.2356,0.0247,0.1832,1,1,0,8,1
TXN005466,2533.84,46,59,4,2279.89,0.1529,0.2692,0.3372,0,1,0,14,1
TXN005467,1548.9,19,460,4,1127.98,0.2021,0.0342,0.0401,0,1,0,1,1
TXN005468,1359.69,35,933,7,1150.44,0.2121,0.0732,0.2956,0,1,0,7,1
TXN005469,521.55,46,271,2,873.08,0.4916,0.2803,0.4182,0,0,0,1,1
TXN005470,1616.4,32,105,0,588.3,0.3489,0.2656,0.3995,0,0,0,20,1
TXN005471,690.23,48,879,2,574.77,0.1262,0.0346,0.1397,1,0,0,5,0
TXN005472,243.33,41,498,1,342.65,0.0193,0.0418,0.0751,0,0,1,3,0
TXN005473,3165.86,59,669,4,2507.04,0.4396,0.1574,0.2008,1,0,0,14,0
TXN005474,1745.0,27,417,2,1515.83,0.227,0.1254,0.0859,0,0,0,22,0
TXN005475,1055.01,20,485,1,1161.82,0.2656,0.1393,0.3163,0,0,0,16,0
TXN005476,1148.11,45,49,1,1348.72,0.2509,0.1096,0.2239,0,0,1,15,0
TXN005477,2390.72,31,1021,1,1390.85,0.0404,0.3214,0.4513,0,1,0,7,0
TXN005478,1696.18,54,313,0,655.77,0.0896,0.0727,0.3853,0,0,0,13,0
TXN005479,285.01,22,190,2,873.33,0.1602,0.2409,0.3989,0,0,1,0,0
TXN005480,1548.2,47,156,5,786.86,0.1321,0.2538,0.2334,0,0,0,17,0
TXN005481,6431.47,69,693,6,6361.36,0.2853,0.1529,0.4855,0,0,0,13,0
TXN005482,2551.21,22,263,3,2239.8,0.3543,0.1106,0.1714,0,0,0,8,0
TXN005483,2593.91,33,459,6,1233.38,0.325,0.1406,0.0368,0,0,1,11,0
TXN005484,662.52,61,181,4,2853.18,0.0925,0.185,0.2366,0,1,0,16,0
TXN005485,4088.43,45,281,0,2611.77,0.0691,0.094,0.2874,0,0,0,18,0
TXN005486,844.72,27,145,2,417.23,0.1411,0.2059,0.2604,1,0,0,23,0
TXN005487,642.43,29,687,4,938.24,0.1034,0.3137,0.1142,0,0,0,3,0
TXN005488,503.66,57,1091,5,1084.17,0.2433,0.02,0.0931,0,0,0,5,0
TXN005489,4146.54,62,52,2,1682.56,0.3203,0.1403,0.2997,1,0,0,8,0
TXN005490,356.81,36,398,3,937.49,0.2551,0.0911,0.4972,1,0,0,17,0
TXN005491,1288.57,42,349,29,1023.55,0.0319,0.2772,0.1839,0,0,0,10,1
TXN005492,1393.77,58,289,1,793.98,0.0912,0.089,0.1622,0,0,0,18,0
TXN005493,2842.34,27,1102,5,2285.3,0.2618,0.1319,0.3409,0,0,0,20,0
TXN005494,544.69,28,819,2,399.28,0.2949,0.2519,0.294,1,0,0,23,0
TXN005495,702.81,58,267,3,813.1,0.1528,0.3316,0.4102,0,0,0,23,0
TXN005496,389.13,27,329,2,301.7,0.0926,0.0246,0.1874,1,0,0,13,0
TXN005497,361.26,58,55,5,533.39,0.0982,0.3624,0.3076,0,0,0,21,0
TXN005498,995.86,43,12,2,1369.26,0.0294,0.2646,0.1758,0,0,0,21,0
TXN005499,1414.96,69,524,2,1387.57,0.0752,0.1159,0.1184,0,0,0,12,0
TXN005500,377.61,19,134,2,880.74,0.221,0.1555,0.1771,0,0,0,5,1
TXN005501,3308.21,67,220,2,2408.57,0.2821,0.2246,0.1298,0,0,0,9,0
TXN005502,723.01,29,947,2,2829.43,0.1095,0.1624,0.1956,0,0,0,3,0
TXN005503,1275.49,19,210,1,1044.76,0.4454,0.0345,0.1962,0,0,0,18,0
TXN005504,1680.06,55,1130,26,1306.76,0.1014,0.2617,0.2031,0,0,1,3,1
TXN005505,516.06,45,437,4,798.89,0.3001,0.2276,0.3915,1,0,0,9,1
TXN005506,862.76,61,511,2,1700.74,0.0633,0.0448,0.1482,0,0,1,22,0
TXN005507,379.81,23,228,25,475.4,0.2296,0.3026,0.2559,0,0,0,16,0
TXN005508,5480.25,22,929,2,3854.84,0.3764,0.0822,0.0282,0,0,0,15,0
TXN005509,2945.77,47,13,4,2435.7,0.073,0.0763,0.0204,1,0,0,9,0
TXN005510,257.09,63,863,1,473.78,0.1714,0.1765,0.441,0,0,0,3,1
TXN005511,669.02,39,344,3,631.24,0.0539,0.3888,0.1183,0,0,0,6,0
TXN005512,1700.96,59,513,3,1472.73,0.2434,0.1611,0.2182,0,0,1,0,0
TXN005513,976.51,65,1641,0,865.43,0.4053,0.2782,0.01,0,0,0,17,0
TXN005514,933.18,63,507,1,1605.55,0.104,0.2206,0.21,0,0,0,2,0
TXN005515,928.95,44,471,6,852.71,0.2581,0.4043,0.2387,0,0,0,19,1
TXN005516,5282.36,54,201,2,3188.7,0.0475,0.552,0.2179,0,0,0,11,0
TXN005517,1481.99,45,79,3,1103.03,0.1108,0.0935,0.2381,0,0,0,19,0
TXN005518,7485.35,53,168,5,5969.32,0.3292,0.0487,0.1007,0,0,0,10,0
TXN005519,4127.17,47,1150,4,1672.16,0.1424,0.3641,0.0578,0,0,0,15,0
TXN005520,467.64,45,1922,6,426.42,0.0827,0.1764,0.2456,0,1,1,5,0
TXN005521,2973.51,40,287,2,4724.64,0.3719,0.1859,0.1578,0,0,0,11,0
TXN005522,1491.84,51,135,2,2366.28,0.0645,0.3123,0.3431,0,0,1,11,0
TXN005523,1576.43,57,282,3,1430.96,0.2875,0.314,0.2598,0,0,0,5,0
TXN005524,782.11,65,1353,0,1724.42,0.1841,0.1355,0.2991,0,0,0,12,0
TXN005525,402.07,49,31,1,477.07,0.2668,0.1474,0.2452,0,0,0,23,0
TXN005526,400.31,23,40,5,310.11,0.0594,0.3106,0.0706,0,0,0,6,0
TXN005527,2028.2,48,281,21,1065.05,0.2307,0.2193,0.2759,1,0,0,21,0
TXN005528,1231.43,34,846,3,2878.83,0.2003,0.312,0.1857,0,0,0,21,0
TXN005529,1527.65,19,1495,3,1446.64,0.2133,0.1732,0.2554,0,0,0,12,0
TXN005530,3494.31,21,700,6,3627.94,0.1887,0.1244,0.1595,0,0,0,0,1
TXN005531,2822.79,48,245,5,2765.16,0.1041,0.2494,0.0657,1,0,0,20,0
TXN005532,1202.66,67,155,1,1112.57,0.0734,0.1565,0.1962,0,0,0,16,0
TXN005533,2468.12,44,438,5,2511.49,0.0657,0.1,0.1884,0,0,0,8,0
TXN005534,6846.77,41,270,4,3183.76,0.3316,0.0866,0.48,1,0,0,15,0
TXN005535,2055.08,22,242,2,1036.78,0.1758,0.1837,0.204,0,0,0,13,0
TXN005536,3069.18,53,1288,6,944.22,0.0932,0.1935,0.1545,0,0,0,17,1
TXN005537,1202.91,20,144,3,1209.93,0.3034,0.3334,0.2564,0,0,0,12,0
TXN005538,161.71,61,1025,2,202.69,0.1931,0.4144,0.1256,0,0,0,12,0
TXN005539,783.71,60,425,1,1334.49,0.1444,0.2507,0.2106,0,0,0,14,0
TXN005540,1364.6,69,149,4,1815.85,0.2365,0.1104,0.133,1,0,0,0,0
TXN005541,1797.54,32,341,4,1213.37,0.3024,0.2344,0.1672,1,0,0,8,0
TXN005542,2250.62,26,282,24,1395.87,0.1355,0.156,0.2798,0,0,0,22,1
TXN005543,1542.41,33,77,3,1063.76,0.0968,0.1486,0.2214,0,0,0,11,0
TXN005544,188.03,59,37,0,270.99,0.1835,0.0709,0.2445,0,0,0,10,0
TXN005545,2443.84,29,227,4,3511.56,0.1744,0.0953,0.1886,0,0,0,9,0
TXN005546,2486.36,64,1041,16,847.69,0.3081,0.2534,0.1535,0,0,0,9,0
TXN005547,450.32,26,294,1,711.63,0.0658,0.0285,0.1345,0,0,0,8,0
